Folio,Periodo,Anio,Zona,Zona_corta,Tipo_zona,Categoria,Sentimiento,Dias_respuesta,Texto_PQRSD
PQR-2025T4-2285,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Negativo,22,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2025T4-2286,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Negativo,21,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2025T4-2287,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Negativo,24,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2025T4-2288,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Negativo,20,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2025T4-2289,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Neutral,21,Solicito información sobre el turno de mi indemnización administrativa.
PQR-2025T4-2290,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Neutral,21,¿Cómo consulto el estado de mi proceso de reparación?
PQR-2025T4-2291,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Indemnización / reparación,Neutral,22,Solicito información sobre el turno de mi indemnización administrativa.
PQR-2025T4-2292,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Negativo,20,La casa que me asignaron tiene problemas y nadie responde.
PQR-2025T4-2293,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Negativo,23,Postulé al subsidio de vivienda y me rechazaron sin explicación clara.
PQR-2025T4-2294,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,24,Pregunto por las convocatorias de vivienda para población víctima.
PQR-2025T4-2295,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,20,Solicito información sobre el subsidio de mejoramiento de vivienda.
PQR-2025T4-2296,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,24,Solicito información sobre el subsidio de mejoramiento de vivienda.
PQR-2025T4-2297,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,24,Pregunto por las convocatorias de vivienda para población víctima.
PQR-2025T4-2298,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,26,Solicito información sobre el subsidio de mejoramiento de vivienda.
PQR-2025T4-2299,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,22,Solicito información sobre el subsidio de mejoramiento de vivienda.
PQR-2025T4-2300,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Negativo,19,Postulé al subsidio de vivienda y me rechazaron sin explicación clara.
PQR-2025T4-2301,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,20,Pregunto por las convocatorias de vivienda para población víctima.
PQR-2025T4-2302,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Negativo,24,Postulé al subsidio de vivienda y me rechazaron sin explicación clara.
PQR-2025T4-2303,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Neutral,22,Solicito información sobre el subsidio de mejoramiento de vivienda.
PQR-2025T4-2304,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Negativo,24,Postulé al subsidio de vivienda y me rechazaron sin explicación clara.
PQR-2025T4-2305,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Vivienda,Negativo,27,Postulé al subsidio de vivienda y me rechazaron sin explicación clara.
PQR-2025T4-2306,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Negativo,20,Necesito atención psicosocial y me dan citas para dentro de meses.
PQR-2025T4-2307,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Negativo,22,Necesito atención psicosocial y me dan citas para dentro de meses.
PQR-2025T4-2308,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Negativo,23,No hay profesionales suficientes para la atención en salud mental.
PQR-2025T4-2309,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Neutral,24,Solicito una cita de atención psicosocial para mi familia.
PQR-2025T4-2310,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Positivo,20,"La atención psicosocial me ha ayudado mucho, gracias al equipo."
PQR-2025T4-2311,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Neutral,21,Solicito una cita de atención psicosocial para mi familia.
PQR-2025T4-2312,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Positivo,24,"Recibí buena orientación en salud, quedé satisfecho."
PQR-2025T4-2313,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Positivo,22,"La atención psicosocial me ha ayudado mucho, gracias al equipo."
PQR-2025T4-2314,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Positivo,26,"Recibí buena orientación en salud, quedé satisfecho."
PQR-2025T4-2315,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Neutral,25,Pregunto por el programa de atención en salud para víctimas.
PQR-2025T4-2316,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Salud y atención psicosocial,Positivo,25,"La atención psicosocial me ha ayudado mucho, gracias al equipo."
PQR-2025T4-2317,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Neutral,26,Solicito información sobre becas para estudiantes víctimas.
PQR-2025T4-2318,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Positivo,25,"Mi hija obtuvo el apoyo educativo, muy agradecida."
PQR-2025T4-2319,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Positivo,20,La orientación sobre educación superior fue útil.
PQR-2025T4-2320,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Positivo,19,"Mi hija obtuvo el apoyo educativo, muy agradecida."
PQR-2025T4-2321,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Neutral,24,Solicito información sobre becas para estudiantes víctimas.
PQR-2025T4-2322,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Neutral,20,Pregunto por el apoyo educativo para el próximo semestre.
PQR-2025T4-2323,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Educación,Neutral,25,Solicito información sobre becas para estudiantes víctimas.
PQR-2025T4-2324,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Positivo,19,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2025T4-2325,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,24,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2025T4-2326,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Neutral,20,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2025T4-2327,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,23,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2025T4-2328,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Positivo,24,"Me orientaron bien para la declaración, todo salió bien."
PQR-2025T4-2329,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,21,Me negaron la inclusión y no me explicaron los motivos.
PQR-2025T4-2330,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,24,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2025T4-2331,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Positivo,23,"Me orientaron bien para la declaración, todo salió bien."
PQR-2025T4-2332,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Neutral,20,Solicito información sobre mi estado en el Registro Único de Víctimas.
PQR-2025T4-2333,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Positivo,19,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2025T4-2334,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Neutral,26,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2025T4-2335,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,22,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2025T4-2336,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Neutral,23,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2025T4-2337,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,23,Me negaron la inclusión y no me explicaron los motivos.
PQR-2025T4-2338,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,25,Me negaron la inclusión y no me explicaron los motivos.
PQR-2025T4-2339,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Neutral,23,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2025T4-2340,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,26,Me negaron la inclusión y no me explicaron los motivos.
PQR-2025T4-2341,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Registro / inclusión RUV,Negativo,26,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2025T4-2342,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Positivo,20,Nos apoyaron en la reubicación de manera adecuada.
PQR-2025T4-2343,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Positivo,25,"El acompañamiento para el retorno fue bueno, gracias."
PQR-2025T4-2344,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Neutral,20,Solicito información sobre acompañamiento para reubicación.
PQR-2025T4-2345,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,21,El proceso de reubicación está detenido hace tiempo.
PQR-2025T4-2346,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,20,El proceso de reubicación está detenido hace tiempo.
PQR-2025T4-2347,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,27,El proceso de reubicación está detenido hace tiempo.
PQR-2025T4-2348,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,23,El proceso de reubicación está detenido hace tiempo.
PQR-2025T4-2349,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Positivo,23,Nos apoyaron en la reubicación de manera adecuada.
PQR-2025T4-2350,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,22,Solicité apoyo para el retorno y no hay condiciones de seguridad.
PQR-2025T4-2351,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,24,Solicité apoyo para el retorno y no hay condiciones de seguridad.
PQR-2025T4-2352,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,24,El proceso de reubicación está detenido hace tiempo.
PQR-2025T4-2353,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Retornos y reubicación,Negativo,19,Solicité apoyo para el retorno y no hay condiciones de seguridad.
PQR-2025T4-2354,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Neutral,19,Solicito un certificado de mi condición de víctima.
PQR-2025T4-2355,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Negativo,25,Me han remitido de una oficina a otra sin resolver mi caso.
PQR-2025T4-2356,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Positivo,20,Me resolvieron el trámite sin complicaciones.
PQR-2025T4-2357,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Negativo,21,La fila de atención es muy larga y no alcanzan a atender.
PQR-2025T4-2358,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Positivo,26,La atención en ventanilla fue amable y rápida.
PQR-2025T4-2359,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Positivo,20,Me resolvieron el trámite sin complicaciones.
PQR-2025T4-2360,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Positivo,25,La atención en ventanilla fue amable y rápida.
PQR-2025T4-2361,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Negativo,24,Me han remitido de una oficina a otra sin resolver mi caso.
PQR-2025T4-2362,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Neutral,26,Pregunto por el horario de atención de la oficina.
PQR-2025T4-2363,2025-T4,2025,Corregimiento Guayabal,Corregimiento Guayabal,Corregimiento,Otros trámites,Negativo,26,La fila de atención es muy larga y no alcanzan a atender.
PQR-2026T1-2364,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Positivo,13,"La atención para la ayuda de emergencia fue oportuna, gracias."
PQR-2026T1-2365,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,18,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T1-2366,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Neutral,12,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T1-2367,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Positivo,16,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T1-2368,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Positivo,13,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T1-2369,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,16,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T1-2370,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Neutral,14,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T1-2371,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,16,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T1-2372,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Neutral,17,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T1-2373,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Neutral,18,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T1-2374,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,18,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T1-2375,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Neutral,12,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T1-2376,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,18,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T1-2377,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,15,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T1-2378,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,15,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T1-2379,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Positivo,11,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T1-2380,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Negativo,12,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T1-2381,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Positivo,15,"La atención para la ayuda de emergencia fue oportuna, gracias."
PQR-2026T1-2382,2026-T1,2026,Comuna 1 (Centro),Comuna 1,Comuna,Ayuda humanitaria,Neutral,12,Quisiera saber qué documentos faltan para la ayuda humanitaria.
